cordeiras,adj,0
cordeiro,adj,0
cordeiros,adj,0
cordiais,adj,1
cordial,adj,1
coreana,adj,1
coreanas,adj,1
coriscante,adj,1
cornuda,adj,-1
cornudas,adj,-1
cornudo,adj,-1
cornudos,adj,-1
cornuta,adj,-1
cornutas,adj,-1
cornuto,adj,-1
cornutos,adj,-1
corporais,adj,0
corporal,adj,0
corporativista,adj,0
corporativistas,adj,0
corpórea,adj,0
corpóreas,adj,0
corpóreo,adj,0
corpóreos,adj,0
corpulenta,adj,0
corpulentas,adj,0
corpulento,adj,0
corpulentos,adj,0
correcta,adj,1
correctas,adj,1
correcto,adj,1
correctos,adj,1
corredio,adj,1
corrente,adj,0
correntes,adj,0
correntio,adj,-1
correspondente,adj,1
correspondentes,adj,1
correta,adj,1
corretas,adj,1
correto,adj,1
corretos,adj,1
corrida,adj,-1
corridas,adj,-1
corrido,adj,1
corridos,adj,-1
corriento,adj,1
corriqueira,adj,0
corriqueiras,adj,0
corriqueiro,adj,0
corriqueiros,adj,0
corroído,adj,-1
corrompida,adj,-1
corrompidas,adj,-1
corrompido,adj,-1
corrompidos,adj,-1
corrosiva,adj,-1
corrosivas,adj,-1
corrosivo,adj,-1
corrosivos,adj,-1
corrupta,adj,-1
corruptas,adj,-1
corruptiva,adj,-1
corruptivas,adj,-1
corruptíveis,adj,-1
corruptível,adj,-1
corruptivo,adj,-1
corruptivos,adj,-1
corrupto,adj,-1
corruptor,adj,-1
corruptora,adj,-1
corruptoras,adj,-1
corruptores,adj,-1
corruptos,adj,-1
corrutível,adj,-1
corrutivo,adj,-1
corruto,adj,-1
cortada,adj,-1
cortadas,adj,-1
cortado,adj,-1
cortados,adj,-1
cortejada,adj,0
cortejadas,adj,0
cortejado,adj,0
cortejados,adj,0
cortês,adj,1
cortesa,adj,1
cortesã,adj,1
cortesão,adj,1
cortesãos,adj,1
cortesãs,adj,1
corteses,adj,1
corticosteróide,adj,1
coruja,adj,0
corujas,adj,0
coruscante,adj,1
coruta,adj,1
coruto,adj,1
coscuvilheira,adj,-1
coscuvilheiras,adj,-1
coscuvilheiro,adj,-1
coscuvilheiros,adj,-1
cósmica,adj,0
cósmicas,adj,0
cósmico,adj,0
cósmicos,adj,0
cosmopolita,adj,1
cosmopolitas,adj,1
cosmopolítica,adj,1
cosmopolíticas,adj,1
cosmopolítico,adj,1
cosmopolíticos,adj,1
costumada,adj,0
costumadas,adj,0
costumado,adj,0
costumados,adj,0
costumário,adj,-1
costumeira,adj,1
costumeiras,adj,1
costumeiro,adj,1
costumeiros,adj,1
cotada,adj,1
cotadas,adj,1
cotado,adj,1
cotados,adj,1
cotejável,adj,-1
cotidiana,adj,0
cotidianas,adj,0
cotidiano,adj,0
cotidianos,adj,0
covarde,adj,-1
covardes,adj,-1
covardes,adj,-1
coxa,adj,-1
coxas,adj,-1
coxípede,adj,-1
coxo,adj,-1
coxos,adj,-1
cozida,adj,0
cozidas,adj,0
cozido,adj,0
cozidos,adj,0
crápula,adj,-1
crápulas,adj,-1
crapulosa,adj,-1
crapulosas,adj,-1
crapuloso,adj,-1
crapulosos,adj,-1
craque,adj,1
craques,adj,1
crassa,adj,-1
crassas,adj,-1
crasso,adj,-1
crassos,adj,-1
cravada,adj,-1
cravadas,adj,-1
cravado,adj,-1
cravados,adj,-1
cravejada,adj,-1
cravejadas,adj,-1
cravejado,adj,-1
cravejados,adj,-1
credíveis,adj,1
credível,adj,1
credor,adj,1
credora,adj,1
credoras,adj,1
credores,adj,1
crédula,adj,0
crédulas,adj,0
crédulo,adj,0
crédulos,adj,0
crente,adj,0
crentes,adj,0
crescente,adj,1
crescentes,adj,1
crescida,adj,1
crescidas,adj,1
crescido,adj,1
crescidos,adj,1
crescidota,adj,0
crescidotas,adj,0
crescidote,adj,0
crescidotes,adj,0
crespidão,adj,-1
cretina,adj,-1
cretinas,adj,-1
cretino,adj,-1
cretinóide,adj,-1
cretinóides,adj,-1
cretinos,adj,-1
criacionista,adj,0
criacionistas,adj,0
criador,adj,1
criadora,adj,1
criadoras,adj,1
criadores,adj,1
criados,adj,1
criativa,adj,1
criativas,adj,1
criativo,adj,1
criativos,adj,1
criminosa,adj,-1
criminosas,adj,-1
criminoso,adj,-1
criminosos,adj,-1
crioula,adj,0
crioulas,adj,0
crioulo,adj,0
crioulos,adj,0
críptica,adj,0
crípticas,adj,0
críptico,adj,0
crípticos,adj,0
cris,adj,-1
críseo,adj,1
crisóloga,adj,1
crisólogas,adj,1
crisólogo,adj,1
crisólogos,adj,1
crisóstoma,adj,1
crisóstomas,adj,1
crisóstomo,adj,1
crisóstomos,adj,1
crispada,adj,-1
crispadas,adj,-1
crispado,adj,-1
crispados,adj,-1
cristã,adj,0
cristáleo,adj,1
cristalina,adj,1
cristalinas,adj,1
cristalino,adj,1
cristalinos,adj,1
cristão,adj,0
cristãos,adj,0
cristãs,adj,-1
criteriosa,adj,1
criteriosas,adj,1
criterioso,adj,1
criteriosos,adj,1
crítica,adj,0
críticas,adj,0
criticáveis,adj,-1
criticável,adj,-1
criticista,adj,0
criticistas,adj,0
crítico,adj,0
críticos,adj,0
crivada,adj,-1
crivadas,adj,-1
crivado,adj,-1
crivados,adj,-1
críveis,adj,1
crível,adj,1
croma,adj,-1
cromas,adj,-1
cromo,adj,-1
cromos,adj,-1
crônica,adj,0
crônicas,adj,0
crônico,adj,0
crônicos,adj,0
cru,adj,0
crua,adj,0
cruas,adj,0
cruas,adj,1
cruciais,adj,0
crucial,adj,0
crucificador,adj,-1
crucificadora,adj,-1
crucificadoras,adj,-1
crucificadores,adj,-1
cruéis,adj,-1
cruel,adj,-1
cruel,adj,-1
cruento,adj,-1
crus,adj,0
crustácea,adj,0
crustáceas,adj,0
crustáceo,adj,0
crustáceos,adj,0
cruzada,adj,-1
cruzadas,adj,-1
cruzado,adj,-1
cruzados,adj,-1
cubana,adj,0
cubanas,adj,0
cubano,adj,0
cubanos,adj,0
cubanos,adj,1
cubista,adj,0
cubistas,adj,0
cuidada,adj,1
cuidadas,adj,1
cuidado,adj,1
cuidados,adj,1
cuidadosa,adj,1
cuidadosas,adj,1
cuidadoso,adj,1
cuidadosos,adj,1
culpada,adj,-1
culpadas,adj,-1
culpado,adj,-1
culpados,adj,-1
culpável,adj,-1
culposa,adj,-1
culposas,adj,-1
culposo,adj,-1
culposos,adj,-1
cult,adj,1
culta,adj,1
cultas,adj,1
cultivada,adj,1
cultivadas,adj,1
cultivado,adj,1
cultivados,adj,1
culto,adj,1
cultos,adj,1
cultuadissimo,adj,1
culturais,adj,0
cultural,adj,0
cúmplice,adj,0
cúmplices,adj,0
cumpridor,adj,1
cumpridora,adj,1
cumpridoras,adj,1
cumpridores,adj,1
cúpido,adj,1
curada,adj,1
curadas,adj,1
curado,adj,1
curados,adj,1
curandeira,adj,-1
curandeiras,adj,-1
curandeiro,adj,-1
curandeiros,adj,-1
curativa,adj,0
curativas,adj,0
curativo,adj,0
curativos,adj,0
curiais,adj,1
curial,adj,1
curiosa,adj,0
curiosas,adj,0
curiosíssima,adj,0
curioso,adj,0
curiosos,adj,0
curta,adj,0
curta de vistas,adj,-1
curtas,adj,0
curtas de vista,adj,-1
curtida,adj,1
curtidas,adj,1
curtido,adj,1
curtidos,adj,1
curto,adj,0
curto de vistas,adj,-1
curtos,adj,0
curtos de vistas,adj,-1
curva,adj,-1
curvada,adj,-1
curvadas,adj,-1
curvado,adj,-1
curvados,adj,-1
curvas,adj,-1
curvilínea,adj,-1
curvilíneas,adj,-1
curvilíneo,adj,-1
curvilíneos,adj,-1
curvo,adj,-1
curvos,adj,-1
cuspida,adj,-1
cuspidas,adj,-1
cuspido,adj,-1
cuspidos,adj,-1
custosa,adj,0
custosas,adj,0
custoso,adj,0
custosos,adj,0
czarista,adj,0
czaristas,adj,0
dada,adj,0
dadaísta,adj,0
dadaístas,adj,0
dadas,adj,0
dadivosa,adj,1
dadivosas,adj,1
dadivoso,adj,1
dadivosos,adj,1
dado,adj,0
dados,adj,0
daltónica,adj,-1
daltónicas,adj,-1
daltónico,adj,-1
daltónicos,adj,-1
danada,adj,-1
danadas,adj,-1
danado,adj,-1
danados,adj,-1
danificada,adj,-1
danificadas,adj,-1
danificado,adj,-1
danificados,adj,-1
danosa,adj,-1
danosas,adj,-1
danoso,adj,-1
danosos,adj,-1
dantesco,adj,1
dardejante,adj,0
dardejantes,adj,0
darwinista,adj,0
darwinistas,adj,0
deambulante,adj,-1
deambulantes,adj,-1
debandada,adj,-1
debandadas,adj,-1
debandado,adj,-1
debandados,adj,-1
debatida,adj,0
debatidas,adj,0
debatido,adj,0
debatidos,adj,0
débeis,adj,-1
débil,adj,-1
debilitada,adj,-1
debilitadas,adj,-1
debilitado,adj,-1
debilitados,adj,-1
debochada,adj,-1
debochadas,adj,-1
debochado,adj,-1
debochados,adj,-1
decadente,adj,-1
decadentes,adj,-1
decadentes,adj,-1
decadentista,adj,-1
decadentistas,adj,-1
decaída,adj,-1
decaídas,adj,-1
decaído,adj,-1
decaídos,adj,-1
decantada,adj,-1
decantadas,adj,-1
decantado,adj,-1
decantados,adj,-1
decente,adj,1
decentes,adj,1
decepada,adj,-1
decepadas,adj,-1
decepado,adj,-1
decepados,adj,-1
decepção,adj,-1
decepcionada,adj,-1
decepcionadas,adj,-1
decepcionado,adj,-1
decepcionados,adj,-1
decepcionante,adj,-1
decepcionantes,adj,-1
decidida,adj,1
decididas,adj,1
decidido,adj,1
decididos,adj,1
decisiva,adj,0
decisivas,adj,0
decisivo,adj,0
decisivos,adj,0
declamativo,adj,1
declamatório,adj,1
declarada,adj,0
declaradas,adj,0
declarado,adj,0
declarados,adj,0
declivado,adj,-1
declivoso,adj,-1
decomposto,adj,-1
decorada,adj,0
decoradas,adj,0
decorado,adj,0
decorados,adj,0
decorosa,adj,1
decorosas,adj,1
decoroso,adj,1
decorosos,adj,1
decrépita,adj,-1
decrépitas,adj,-1
decrépito,adj,-1
decrépitos,adj,-1
dedicada,adj,1
dedicadas,adj,1
dedicado,adj,1
dedicados,adj,1
deduzida,adj,0
deduzidas,adj,0
deduzido,adj,0
deduzidos,adj,0
defectível,adj,-1
defectivo,adj,-1
defeituosa,adj,-1
defeituosas,adj,-1
defeituosidade,adj,-1
defeituoso,adj,-1
defeituosos,adj,-1
defendido,adj,1
defensor,adj,1
defensora,adj,1
defensoras,adj,1
defensores,adj,1
deferente,adj,1
deferentes,adj,1
deferida,adj,1
deferidas,adj,1
deferido,adj,1
deferidos,adj,1
defesa,adj,-1
defesas,adj,-1
defeso,adj,-1
defesos,adj,-1
defessa,adj,-1
defessas,adj,-1
defesso,adj,-1
defessos,adj,-1
deficiente,adj,-1
deficientes,adj,-1
definhada,adj,-1
definhadas,adj,-1
definhado,adj,-1
definhados,adj,-1
definida,adj,0
definidas,adj,0
definido,adj,0
definidos,adj,0
deformada,adj,-1
deformadas,adj,-1
deformado,adj,-1
deformados,adj,-1
defunta,adj,-1
defuntas,adj,-1
defunto,adj,-1
defuntos,adj,-1
degastador,adj,1
degenerada,adj,-1
degeneradas,adj,-1
degenerado,adj,-1
degenerados,adj,-1
degênere,adj,-1
degradada,adj,-1
degradadas,adj,-1
degradado,adj,-1
degradados,adj,-1
degradante,adj,-1
degradantes,adj,-1
degredada,adj,-1
degredadas,adj,-1
degredado,adj,-1
degredados,adj,-1
deicida,adj,-1
deicidas,adj,-1
deísta,adj,0
deístas,adj,0
deitada,adj,-1
deitadas,adj,-1
deitado,adj,-1
deitados,adj,-1
deixada,adj,0
deixadas,adj,0
deixado,adj,0
deixados,adj,0
delambida,adj,-1
delambidas,adj,-1
delambido,adj,-1
delambidos,adj,-1
delegada,adj,-1
delegadas,adj,-1
delegado,adj,-1
delegados,adj,-1
deleitada,adj,-1
deleitadas,adj,-1
deleitado,adj,-1
deleitados,adj,-1
deleitante,adj,1
deleitável,adj,1
deleitosa,adj,1
deleitosas,adj,1
deleitoso,adj,1
deleitosos,adj,1
deletéria,adj,-1
deletérias,adj,-1
deletério,adj,-1
deletérios,adj,-1
delgada,adj,0
delgadas,adj,0
delgado,adj,0
delgados,adj,0
deliberada,adj,1
deliberadas,adj,1
deliberado,adj,1
deliberados,adj,1
delicada,adj,1
delicadas,adj,1
delicado,adj,1
delicados,adj,1
deliciada,adj,-1
deliciadas,adj,-1
deliciado,adj,-1
deliciados,adj,-1
deliciosa,adj,1
deliciosas,adj,1
delicioso,adj,1
deliciosos,adj,1
delimitada,adj,-1
delimitadas,adj,-1
delimitado,adj,-1
delimitados,adj,-1
delineada,adj,-1
delineadas,adj,-1
delineado,adj,-1
delineados,adj,-1
delinquente,adj,-1
delinqüente,adj,-1
delinquentes,adj,-1
delirante,adj,-1
delirantes,adj,-1
delituosa,adj,-1
delituosas,adj,-1
delituoso,adj,-1
delituosos,adj,-1
delusório,adj,1
demagoga,adj,-1
demagogas,adj,-1
demagógica,adj,-1
demagógicas,adj,-1
demagógico,adj,-1
demagógicos,adj,-1
demagogo,adj,-1
demagogos,adj,-1
demaior,adj,1
demarcada,adj,-1
demarcadas,adj,-1
demarcado,adj,-1
demarcados,adj,-1
demasiada,adj,1
demente,adj,-1
dementes,adj,-1
demérita,adj,-1
deméritas,adj,-1
demérito,adj,-1
deméritos,adj,-1
demitida,adj,-1
demitidas,adj,-1
demitido,adj,-1
demitidos,adj,-1
democrata,adj,0
democrata-cristã,adj,0
democrata-cristão,adj,0
democratas,adj,0
democratas-cristãos,adj,0
democratas-cristãs,adj,0
democrática,adj,1
democráticas,adj,1
democrático,adj,1
democráticos,adj,1
démodé,adj,-1
démodés,adj,-1
demolidor,adj,-1
demolidora,adj,-1
demolidoras,adj,-1
demolidores,adj,-1
demoníaca,adj,-1
demoníacas,adj,-1
demoníaco,adj,1
demoníacos,adj,-1
demonstrativa,adj,1
demonstrativas,adj,1
demonstrativo,adj,1
demonstrativos,adj,1
demorada,adj,-1
demoradas,adj,-1
demorado,adj,-1
demorados,adj,1
denegrida,adj,-1
denegridas,adj,-1
denegrido,adj,-1
denegridos,adj,-1
dengosa,adj,-1
dengosas,adj,-1
dengoso,adj,-1
dengosos,adj,-1
denodada,adj,1
denodadas,adj,1
denodado,adj,1
denodados,adj,1
denominada,adj,1
denominadas,adj,1
denominado,adj,1
denominados,adj,1
densa,adj,1
densas,adj,1
denso,adj,1
densos,adj,1
depauperada,adj,-1
depauperadas,adj,-1
depauperado,adj,-1
depauperados,adj,-1
depenada,adj,-1
depenadas,adj,-1
depenado,adj,-1
depenados,adj,-1
dependente,adj,-1
dependentes,adj,-1
dependurada,adj,-1
dependuradas,adj,-1
dependurado,adj,-1
dependurados,adj,-1
depilada,adj,0
depiladas,adj,0
depilado,adj,0
depilados,adj,0
deploráveis,adj,-1
deplorável,adj,-1
deportada,adj,-1
deportadas,adj,-1
deportado,adj,-1
deportados,adj,-1
deposta,adj,-1
depostas,adj,-1
deposto,adj,-1
depostos,adj,-1
depravada,adj,-1
depravadas,adj,-1
depravado,adj,-1
depravador,adj,-1
depravadora,adj,-1
depravadoras,adj,-1
depravadores,adj,-1
depravados,adj,-1
depreciada,adj,-1
depreciadas,adj,-1
depreciado,adj,-1
depreciados,adj,-1
depreciativa,adj,-1
depreciativas,adj,-1
depreciativo,adj,-1
depreciativos,adj,-1
depressiva,adj,-1
depressivas,adj,-1
depressivo,adj,-1
depressivos,adj,-1
depressor,adj,-1
depressora,adj,-1
depressoras,adj,-1
depressores,adj,-1
deprimente,adj,-1
deprimentes,adj,-1
deprimida,adj,-1
deprimidas,adj,-1
deprimido,adj,-1
deprimidos,adj,-1
depurada,adj,0
depuradas,adj,0
depurado,adj,0
depurados,adj,0
deputada,adj,0
deputadas,adj,0
deputado,adj,0
deputados,adj,0
derivada,adj,-1
derivadas,adj,-1
derivado,adj,-1
derivados,adj,-1
derivante ,adj,-1
derivantes,adj,-1
derradeira,adj,1
derramada,adj,-1
derramadas,adj,-1
derramado,adj,-1
derramados,adj,-1
derrancado,adj,-1
derreada,adj,-1
derreadas,adj,-1
derreado,adj,-1
derreados,adj,-1
derretida,adj,-1
derretidas,adj,-1
derretido,adj,-1
derretidos,adj,-1
derrocada,adj,-1
derrotada,adj,-1
derrotadas,adj,-1
derrotado,adj,-1
derrotados,adj,-1
derrotista,adj,-1
derrotistas,adj,-1
derrubada,adj,-1
derrubadas,adj,-1
derrubado,adj,-1
derrubados,adj,-1
desabafada,adj,1
desabafadas,adj,1
desabafado,adj,1
desabafados,adj,1
desabitada,adj,-1
desabitadas,adj,-1
desabitado,adj,-1
desabitados,adj,-1
desabonada,adj,-1
desabonadas,adj,-1
desabonado,adj,-1
desabonados,adj,-1
desabrida,adj,-1
desabridas,adj,-1
desabrido,adj,-1
desabridos,adj,-1
desabrigada,adj,-1
desabrigadas,adj,-1
desabrigado,adj,-1
desabrigados,adj,-1
desabusada,adj,-1
desabusadas,adj,-1
desabusado,adj,-1
desabusados,adj,-1
desacompanhada,adj,-1
desacompanhadas,adj,-1
desacompanhado,adj,-1
desacompanhados,adj,-1
desacordada,adj,-1
desacordadas,adj,-1
desacordado,adj,-1
desacordados,adj,-1
desacreditada,adj,1
desacreditadas,adj,-1
desacreditado,adj,-1
desacreditados,adj,-1
desactualizada,adj,-1
desactualizadas,adj,-1
desactualizado,adj,-1
desactualizados,adj,-1
desadaptada,adj,-1
desadaptadas,adj,-1
desadaptado,adj,-1
desadaptados,adj,-1
desadorado,adj,-1
desafecta,adj,-1
desafectada,adj,1
desafectadas,adj,1
desafectado,adj,1
desafectados,adj,1
desafectas,adj,-1
desafecto,adj,-1
desafectos,adj,-1
desafeta,adj,-1
desafetado,adj,1
desafetas,adj,-1
desafeto,adj,-1
desafetos,adj,-1
desafiada,adj,-1
desafiadas,adj,-1
desafiado,adj,-1
desafiador,adj,0
desafiadora,adj,0
desafiadoras,adj,0
desafiadores,adj,0
desafiados,adj,-1
desafiante,adj,0
desafiantes,adj,0
desafinada,adj,-1
desafinadas,adj,-1
desafinado,adj,-1
desafinados,adj,-1
desafogada,adj,1
desafogadas,adj,1
desafogado,adj,1
desafogados,adj,1
desaforada,adj,-1
desaforadas,adj,-1
desaforado,adj,-1
desaforados,adj,-1
desaforida,adj,-1
desaforidas,adj,-1
desaforido,adj,-1
desaforidos,adj,-1
desafortunada,adj,-1
desafortunadas,adj,-1
desafortunado,adj,-1
desafortunados,adj,-1
desagradada,adj,-1
desagradadas,adj,-1
desagradado,adj,-1
desagradados,adj,-1
desagradáveis,adj,-1
desagradavel,adj,-1
desagradável,adj,-1
desagradecida,adj,-1
desagradecidas,adj,-1
desagradecido,adj,-1
desagradecidos,adj,-1
desairosa,adj,-1
desairosas,adj,-1
desairoso,adj,-1
desairosos,adj,-1
desajeitada,adj,-1
desajeitadas,adj,-1
desajeitado,adj,-1
desajeitados,adj,-1
desajudado,adj,-1
desajustada,adj,-1
desajustadas,adj,-1
desajustado,adj,-1
desajustados,adj,-1
desalentada,adj,-1
desalentadas,adj,-1
desalentado,adj,-1
desalentador,adj,-1
desalentados,adj,-1
desalinhada,adj,-1
desalinhadas,adj,-1
desalinhado,adj,-1
desalinhados,adj,-1
desalmada,adj,-1
desalmadas,adj,-1
desalmado,adj,-1
desalmados,adj,-1
desalmo,adj,-1
desalojada,adj,-1
desalojadas,adj,-1
desalojado,adj,-1
desalojados,adj,-1
desalumiado,adj,-1
desamável,adj,-1
desamorado,adj,-1
desamorável,adj,-1
desamoroso,adj,-1
desamparada,adj,-1
desamparadas,adj,-1
desamparado,adj,-1
desamparados,adj,-1
desanimada,adj,-1
desanimadas,adj,-1
desanimado,adj,-1
desanimador,adj,-1
desanimadora,adj,-1
desanimadoras,adj,-1
desanimadores,adj,-1
desanimados,adj,-1
desanuviado,adj,1
desapaixonada,adj,-1
desapaixonadas,adj,-1
desapaixonado,adj,-1
desapaixonados,adj,-1
desaparafusada,adj,-1
desaparafusadas,adj,-1
desaparafusado,adj,-1
desaparafusados,adj,-1
desaparecida,adj,-1
desaparecidas,adj,-1
desaparecido,adj,-1
desaparecidos,adj,-1
desaparelhada,adj,-1
desaparelhadas,adj,-1
desaparelhado,adj,-1
desaparelhados,adj,-1
desapegada,adj,-1
desapegadas,adj,-1
desapegado,adj,-1
desapegados,adj,-1
desapercebida,adj,1
desapercebido,adj,1
desapiedada,adj,-1
desapiedadas,adj,-1
desapiedado,adj,-1
desapiedados,adj,-1
desapontada,adj,-1
desapontadas,adj,-1
desapontado,adj,-1
desapontador,adj,-1
desapontadora,adj,-1
desapontadoras,adj,-1
desapontadores,adj,-1
desapontados,adj,-1
desapossada,adj,-1
desapossadas,adj,-1
desapossado,adj,-1
desapossados,adj,-1
desaprimorado,adj,-1
desapropositado,adj,-1
desapropriada,adj,-1
desapropriadas,adj,-1
desapropriado,adj,-1
desapropriados,adj,-1
desaprovador,adj,-1
desaprovadora,adj,-1
desaprovadoras,adj,-1
desaprovadores,adj,-1
desaproveitada,adj,-1
desaproveitadas,adj,-1
desaproveitado,adj,-1
desaproveitados,adj,-1
desarmada,adj,-1
desarmadas,adj,-1
desarmado,adj,-1
desarmados,adj,-1
desarmante,adj,1
desarmantes,adj,1
desarranjada,adj,-1
desarranjadas,adj,-1
desarranjado,adj,-1
desarranjados,adj,-1
desarrazoada,adj,-1
desarrazoadas,adj,-1
desarrazoado,adj,-1
desarrazoados,adj,-1
desarrumada,adj,-1
desarrumadas,adj,-1
desarrumado,adj,-1
desarrumados,adj,-1
desarticulada,adj,-1
desarticuladas,adj,-1
desarticulado,adj,-1
desarticulados,adj,-1
desassazonado,adj,-1
desasseado,adj,-1
desassisada,adj,-1
desassisadas,adj,-1
desassisado,adj,-1
desassisados,adj,-1
desassombrada,adj,0
desassombradas,adj,0
desassombrado,adj,0
desassombrados,adj,0
desassossegada,adj,-1
desassossegadas,adj,-1
desassossegado,adj,-1
desassossegados,adj,-1
desastrada,adj,-1
desastradas,adj,-1
desastrado,adj,-1
desastrados,adj,-1
desastre,adj,-1
desastrosa,adj,-1
desastrosas,adj,1
desastroso,adj,1
desastrosos,adj,-1
desatada,adj,0
desatadas,adj,0
desatado,adj,0
desatados,adj,0
desatencioso,adj,-1
desatenta,adj,-1
desatentas,adj,-1
desatento,adj,-1
desatentos,adj,-1
desatinada,adj,-1
desatinadas,adj,-1
desatinado,adj,-1
desatinados,adj,-1
desaustinada,adj,-1
desaustinadas,adj,-1
desaustinado,adj,-1
desaustinados,adj,-1
desauxiliado,adj,-1
desaventurado,adj,-1
desavergonhada,adj,-1
desavergonhadas,adj,-1
desavergonhado,adj,-1
desavergonhados,adj,-1
desavisada,adj,-1
desavisadas,adj,-1
desavisado,adj,-1
desavisados,adj,-1
desazado,adj,-1
desbaratada,adj,-1
desbaratadas,adj,-1
desbaratado,adj,-1
desbaratador,adj,-1
desbaratadora,adj,-1
desbaratadoras,adj,-1
desbaratadores,adj,-1
desbaratados,adj,-1
desbocada,adj,-1
desbocadas,adj,-1
desbocado,adj,-1
desbocados,adj,-1
desbotada,adj,-1
desbotadas,adj,-1
desbotado,adj,-1
desbotados,adj,-1
desbragada,adj,-1
desbragadas,adj,-1
desbragado,adj,-1
desbragados,adj,-1
desbravador,adj,0
desbravadora,adj,0
desbravadoras,adj,0
desbravadores,adj,0
descabelada,adj,-1
descabeladas,adj,-1
descabelado,adj,-1
descabelados,adj,-1
descabida,adj,-1
descabidas,adj,-1
descabido,adj,-1
descabidos,adj,-1
descadeirada,adj,-1
descadeiradas,adj,-1
descadeirado,adj,-1
descadeirados,adj,-1
descalça,adj,-1
descalças,adj,-1
descalço,adj,-1
descalços,adj,-1
descalvado,adj,-1
descamisada,adj,-1
descamisadas,adj,-1
descamisado,adj,-1
descamisados,adj,-1
descansada,adj,0
descansadas,adj,0
descansado,adj,0
descansados,adj,0
descarada,adj,1
descaradamenteo,adj,1
descaradas,adj,-1
descarado,adj,-1
descarados,adj,-1
descarinhoso,adj,-1
descarnada,adj,-1
descarnadas,adj,-1
descarnado,adj,-1
descarnados,adj,-1
descartáveis,adj,-1
descartável,adj,-1
descasada,adj,0
descasadas,adj,0
descasado,adj,0
descasados,adj,0
descascada,adj,-1
descascadas,adj,-1
descascado,adj,-1
descascados,adj,-1
descautelada,adj,-1
descauteladas,adj,-1
descautelado,adj,-1
descautelados,adj,-1
descendente,adj,-1
descendentes,adj,-1
descente,adj,0
descentes,adj,0
descerimoniosa,adj,1
descerimoniosas,adj,1
descerimonioso,adj,1
descerimoniosos,adj,1
descerrada,adj,-1
descerradas,adj,-1
descerrado,adj,-1
descerrados,adj,-1
desclassificada,adj,-1
desclassificadas,adj,-1
desclassificado,adj,-1
desclassificados,adj,-1
descoberta,adj,1
descobertas,adj,1
descoberto,adj,1
descobertos,adj,1
descobridor,adj,0
descobridora,adj,0
descobridoras,adj,0
descobridores,adj,0
descolada,adj,0
descoladas,adj,0
descolado,adj,0
descolados,adj,0
descomedida,adj,-1
descomedidas,adj,-1
descomedido,adj,-1
descomedidos,adj,-1
descomplexada,adj,1
descomplexadas,adj,1
descomplexado,adj,1
descomplexados,adj,1
descomposta,adj,0
descompostas,adj,0
descomposto,adj,0
descompostos,adj,0
descomprometida,adj,0
descomprometidas,adj,0
descomprometido,adj,0
descomprometidos,adj,0
descompromissada,adj,0
descompromissadas,adj,0
descompromissado,adj,0
descompromissados,adj,0
descomunais,adj,-1
descomunal,adj,-1
desconcentrada,adj,-1
desconcentradas,adj,-1
desconcentrado,adj,-1
desconcentrados,adj,-1
desconcertada,adj,-1
desconcertadas,adj,-1
desconcertado,adj,-1
desconcertados,adj,-1
desconcertante,adj,-1
desconcertantes,adj,-1
desconexa,adj,-1
desconexas,adj,-1
desconexo,adj,-1
desconexos,adj,-1
desconfiada,adj,-1
desconfiadas,adj,-1
desconfiado,adj,-1
desconfiados,adj,-1
desconfortáveis,adj,-1
desconfortável,adj,-1
desconhecedor,adj,-1
desconhecedora,adj,-1
desconhecedoras,adj,-1
desconhecedores,adj,-1
desconhecida,adj,-1
desconhecidas,adj,-1
desconhecido,adj,-1
desconhecidos,adj,-1
desconsiderada,adj,0
desconsideradas,adj,0
desconsiderado,adj,0
desconsiderados,adj,0
desconsolada,adj,-1
desconsoladas,adj,-1
desconsolado,adj,-1
desconsolados,adj,-1
descontente,adj,-1
descontentes,adj,-1
descontínua,adj,-1
descontínuas,adj,-1
descontínuo,adj,-1
descontínuos,adj,-1
descontraída,adj,1
descontraídas,adj,1
descontraído,adj,1
descontraídos,adj,1
descontrolada,adj,-1
descontroladas,adj,-1
descontrolado,adj,-1
descontrolados,adj,-1
descontrução,adj,1
descoordenada,adj,-1
descoordenadas,adj,-1
descoordenado,adj,-1
descoordenados,adj,-1
descorada,adj,-1
descoradas,adj,-1
descorado,adj,-1
descorados,adj,-1
descoroçoada,adj,-1
descoroçoadas,adj,-1
descoroçoado,adj,-1
descoroçoados,adj,-1
descortês,adj,-1
descortesa,adj,-1
descortesas,adj,-1
descorteses,adj,-1
descrente,adj,0
descrentes,adj,0
descrita,adj,-1
descritas,adj,-1
descrito,adj,-1
descritos,adj,-1
descuidada,adj,-1
descuidadas,adj,-1
descuidado,adj,-1
descuidados,adj,-1
desculpada,adj,0
desculpadas,adj,0
desculpado,adj,0
desculpados,adj,0
desculpáveis,adj,0
desculpável,adj,0
desdenhosa,adj,-1
desdenhosas,adj,-1
desdenhoso,adj,-1
desdenhosos,adj,-1
desdentada,adj,-1
desdentadas,adj,-1
desdentado,adj,-1
desdentados,adj,-1
desdita,adj,-1
desditado,adj,-1
desditas,adj,-1
desdito,adj,-1
desditos,adj,-1
desditosa,adj,-1
desditosas,adj,-1
desditoso,adj,-1
desditosos,adj,-1
deseducado,adj,-1
desejada,adj,0
desejadas,adj,0
desejado,adj,0
desejador,adj,1
